Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f1_median,f1_min,f1_max,folds_evaluated,Flag,Confound
cobblestone,0.5,0.5,0.0015723270440251573,0.0015723270440251573,0.003134796238244514,0.003134796238244514,0.003134796238244514,0.0,0.006269592476489028,2,WARN,speed ⚡
dry_dirt_track,0.8665049545829893,0.08436209744013212,0.8419312950064928,0.006905914295832816,0.8516577916206169,0.03753139756857232,0.8516577916206169,0.8141263940520446,0.8891891891891892,2,WARN,
grass,0.8093614619552776,0.14197471766375697,0.9444366670647506,0.025049439751365556,0.8642719955718782,0.08172568690335635,0.8648648648648649,0.746268656716418,0.9569377990430622,5,,
muddy_dirt_track,0.9,0.0,0.3389328063241107,0.24802371541501977,0.4378319652341864,0.2726943505552873,0.4378319652341864,0.1651376146788991,0.7105263157894737,2,WARN,
smooth_terrain,0.9624348729472754,0.04738670840077479,0.9124217243152888,0.07552035687545715,0.9337734345052955,0.03802599651844095,0.9271137026239067,0.8918918918918919,1.0,5,,
