Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,folds_evaluated,Flag,Confound
dry_dirt_track,0.951059109775297,0.005803635322742251,0.9616403277729002,0.004777582674860947,0.9562911511468056,0.0005715939512336288,2,WARN,
grass,0.9675898352193766,0.048550312636680054,0.9667179046228023,0.019502477674310164,0.9659538974947255,0.016405847232917863,4,,
smooth_terrain,0.9976019184652278,0.003391399430151286,0.9673202614379085,0.046216129489316825,0.9817351598173515,0.025830384700878447,3,WARN,
