Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,folds_evaluated,Flag,Confound
dry_dirt_track,0.92367873491469,0.00516021639617148,0.9489610769681007,0.023587942639742454,0.9360623281915423,0.014129242689683685,2,WARN,
grass,0.9347171025686034,0.10502504596015615,0.9635891501173959,0.03064784969452958,0.9443580915504046,0.05125487046055104,4,,
smooth_terrain,1.0,0.0,0.933887898593781,0.05926939964904103,0.9648326093633451,0.032024221334416826,3,WARN,
