Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f1_median,f1_min,f1_max,folds_evaluated,Flag,Confound
dry_dirt_track,0.9252759802055577,0.04499429006471256,0.9400798803761854,0.028912367685830054,0.9311499005042407,0.008640675411989707,0.9311499005042407,0.922509225092251,0.9397905759162304,2,WARN,
grass,0.9141742390285644,0.13530930164666674,0.9867370335230867,0.011854887195133158,0.9440317385031917,0.08331185805571711,0.9880634770063832,0.8,1.0,4,,
smooth_terrain,0.9893683023124648,0.010653293865305313,0.9175545679567956,0.11105462364321297,0.9488131152346573,0.06733465501055406,0.9805646190949071,0.8341232227488151,1.0,4,,
