Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,folds_evaluated,Flag,Confound
cobblestone,0.6756756756756757,0.32432432432432434,0.3607853136155023,0.34191738908720043,0.2527527527527528,0.2157157157157157,2,WARN,speed C
dry_dirt_track,0.9414904317650313,0.03055925767596246,0.8332546334553181,0.03883838980049581,0.8826953924442724,0.00839371646661874,2,WARN,
grass,0.8158504390721978,0.16572690185064795,0.9518427966720188,0.028193578532972503,0.867340326639518,0.09211389381177369,5,,
muddy_dirt_track,1.0,0.0,0.30709266578831795,0.23638559508124724,0.4181504119053946,0.2860749402072814,2,WARN,
smooth_terrain,0.9527405620119558,0.029267601663068916,0.943946251768034,0.06471309914064317,0.9466304672339156,0.03326066197928935,5,,
