Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f1_median,f1_min,f1_max,folds_evaluated,Flag,Confound
cobbelstone,0.6896551724137931,0.3103448275862069,0.30673125956144826,0.2878633350331464,0.2500974658869396,0.21306042884990253,0.2500974658869396,0.037037037037037035,0.4631578947368421,2,WARN,speed ⚡
dry_dirt_track,0.9437668645439827,0.03788451160280626,0.8550348246960218,0.040314012513280595,0.8955073768563804,0.005077418465256944,0.8955073768563804,0.8904299583911235,0.9005847953216374,2,WARN,
grass,0.7986836952331281,0.19508814519052387,0.9537418779828647,0.03151073322334719,0.85329715532628,0.12254856499925378,0.8707482993197279,0.6419753086419753,0.9900990099009901,5,,
muddy_dirt_track,0.9545454545454546,0.04545454545454547,0.3513394817742644,0.3008344312692139,0.4278237585199611,0.3316699123661149,0.4278237585199611,0.09615384615384616,0.759493670886076,2,WARN,
smooth_terrain,0.9642014081133402,0.042716449723367717,0.8883825070818769,0.13982033683257278,0.9166216529687841,0.0777926010674219,0.9384164222873901,0.7781818181818182,1.0,5,,
