Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f1_median,f1_min,f1_max,folds_evaluated,Flag,Confound
cobbelstone,0.6111111111111112,0.3888888888888889,0.22565017848036717,0.2067822539520653,0.1653075093442066,0.12827047230716956,0.1653075093442066,0.037037037037037035,0.29357798165137616,2,WARN,speed ⚡
dry_dirt_track,0.9334470320708853,0.05737865600250924,0.8084543343957817,0.013880690984929,0.8660425335182618,0.032709200184928344,0.8660425335182618,0.8333333333333334,0.8987517337031901,2,WARN,
grass,0.821770295582256,0.18663836647347007,0.9262619259298577,0.028116481800982078,0.8598415257695159,0.12287483676027572,0.8985507246376812,0.6486486486486487,0.9850746268656716,5,,
muddy_dirt_track,0.8285714285714285,0.028571428571428525,0.3664909969257795,0.28568291611769875,0.4437648657832144,0.2969758749575263,0.4437648657832144,0.14678899082568808,0.7407407407407407,2,WARN,
smooth_terrain,0.969821469976325,0.02625443191805139,0.9508116785704545,0.06006962994555527,0.9588993829552557,0.03253932320577069,0.9667673716012085,0.8977777777777778,0.9900497512437811,5,,
