Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,folds_evaluated,Flag,Confound
dirt_track,0.9665990225433054,0.05266250800651386,0.9862382445141066,0.02136827595625339,0.9752157754607526,0.026112688575353107,5,,
grass,0.7494391528012218,0.12882462637948225,0.7094547049289984,0.1272839452547019,0.7125993551468506,0.0856681821121457,5,,
soil,0.8094939726723996,0.1346937984264402,0.8667794538040716,0.02552012905287567,0.8309837355618767,0.07471270817060387,5,,
