Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f1_median,f1_min,f1_max,folds_evaluated,Flag,Confound
dirt_track,0.9661124664919731,0.05595095117443529,0.9891657227154184,0.010726471776189302,0.9764350886355251,0.027432212945574325,0.9908256880733946,0.9217391304347826,0.992,5,,
grass,0.745392489809377,0.16571752203855417,0.7700109192530491,0.09891635573815015,0.7439070654819522,0.11596683116424727,0.7191011235955056,0.5617977528089888,0.896551724137931,5,,
soil,0.8465136850657101,0.10172257959343878,0.8561692883297297,0.0627734560548768,0.847651215586232,0.06459928873903405,0.8142857142857143,0.7886178861788617,0.9574468085106383,5,,
