Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f1_median,f1_min,f1_max,folds_evaluated,Flag,Confound
dirt_track,0.9636634238108659,0.05498792994285306,0.9871473354231975,0.02145080389280381,0.9740800662942034,0.027485991285901644,0.9880478087649402,0.9217391304347826,0.99581589958159,5,,
grass,0.7600221636227223,0.1438953394786095,0.7104276883703345,0.13634694372271855,0.7186812251422807,0.10699432454104503,0.6527777777777778,0.6097560975609756,0.8771929824561403,5,,
soil,0.8175908563447045,0.12450639358888158,0.8779724677008207,0.043234825318951925,0.8409506411834743,0.06827530493781402,0.8029197080291971,0.7769230769230769,0.9361702127659575,5,,
