Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f1_median,f1_min,f1_max,folds_evaluated,Flag,Confound
dirt_track,0.9705958886286755,0.051241821418184404,0.9868773214615001,0.013529098931380495,0.9777134079196245,0.024342717698026647,0.9885057471264368,0.9298245614035088,0.9957805907172996,5,,
grass,0.7416504217432053,0.15990257568923547,0.7899704810023505,0.12249382690337483,0.7578925773769237,0.13491073978054705,0.7513812154696132,0.5432098765432098,0.9333333333333333,5,,
soil,0.8658353179063557,0.07449154333520856,0.8533853312630904,0.04253640969713074,0.8582703123143721,0.050776967643428754,0.8307692307692308,0.8148148148148148,0.946236559139785,5,,
