Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f1_median,f1_min,f1_max,folds_evaluated,Flag,Confound
dirt_track,0.989390990990991,0.017494574715287963,0.9812852664576802,0.024205742795802353,0.9849907273136553,0.011448405049578225,0.9824561403508771,0.9695550351288056,1.0,5,,
grass,0.7001675867758106,0.2159170116370974,0.8511932522717597,0.1124775903512403,0.7346984020946559,0.16120140967827432,0.7638190954773869,0.4316546762589928,0.9032258064516129,5,,
soil,0.8756908160488417,0.10770114059648954,0.8035754502053314,0.10097547999709948,0.8281786403999429,0.06092532997000136,0.7964601769911505,0.762589928057554,0.9333333333333333,5,,
