Class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,folds_evaluated,Flag,Confound
dirt_track,0.9665807891475499,0.05265353430259341,0.9877864123705908,0.012995360883561742,0.9760750647097647,0.025386048603399214,5,,
grass,0.7535149324603264,0.1484465081457362,0.7856500888346012,0.10414588014769126,0.7542598336877522,0.09565725828035852,5,,
soil,0.8520941806209663,0.10408823804022717,0.8610354601695859,0.049678622806370434,0.8524945940502222,0.057767824394284,5,,
